Age,Attrition,BusinessTravel,DistanceFromHome,Education,Gender,JobLevel,JobRole,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,StockOptionLevel,TrainingTimesLastYear,YearsAtCompany,YearsInCurrentRole,MonthlyHours,TaxRate,OverallSatisfaction
46.0,Yes,Travel_Frequently,28,3,Male,3,Sales Executive,5772.0,4,Yes,13,1,4.0,9.0,2,425.2820512820512,0.6519956589895092,2.4
24.0,No,Travel_Rarely,21,4,Male,2,Sales Executive,3567.0,3,Yes,12,2,2.0,6.0,4,88.79545454545455,0.08702329152802663,3.0
43.0,Yes,Travel_Rarely,17,3,Female,1,Research Scientist,9985.0,9,Yes,16,1,1.0,1.0,0,410.18421052631584,0.3594020658240842,3.0
22.0,No,Travel_Rarely,23,2,Male,3,Sales Executive,2323.0,3,Yes,16,0,6.0,2.0,0,144.8875,0.7995858856008973,3.4
28.0,Yes,Travel_Rarely,2,3,Female,1,Sales Representative,22052.0,1,No,13,0,3.0,1.0,2,450.0408163265306,0.0,2.8
40.0,No,Travel_Rarely,3,3,Female,1,Research Scientist,25326.0,1,Yes,15,1,2.0,20.0,1,320.5822784810127,0.0,2.8
32.0,No,Travel_Rarely,4,4,Male,2,Research Scientist,2690.0,1,Yes,11,0,2.0,10.0,6,62.022988505747136,0.5014825796886583,2.8
39.0,No,Travel_Rarely,7,3,Male,3,Laboratory Technician,20308.0,1,No,18,1,3.0,2.0,9,209.36082474226802,0.0,1.8
46.0,No,Travel_Rarely,10,3,Male,2,Sales Executive,4317.0,3,No,14,0,2.0,3.0,7,93.84782608695652,0.0,2.6
32.0,No,Non-Travel,1,2,Male,1,Research Scientist,4707.0,2,No,22,1,2.0,4.0,2,116.6,0.5514579759862779,2.6
36.0,No,Travel_Rarely,27,3,Male,2,Healthcare Representative,5810.0,6,No,13,2,2.0,10.0,7,176.35106382978722,0.6495143874042348,2.6
36.0,No,Travel_Frequently,9,1,Male,1,Sales Representative,6499.0,1,No,11,0,3.0,6.0,2,390.4074074074074,0.6917275400815862,2.4
31.0,Yes,Travel_Frequently,8,1,Male,1,Laboratory Technician,3479.0,1,No,12,0,2.0,5.0,0,169.45,0.7433608734139864,3.2
39.0,No,Travel_Rarely,2,1,Male,2,Sales Executive,2086.0,3,No,12,0,6.0,1.0,2,332.0892857142857,0.8878313706511803,3.0
26.0,No,Travel_Rarely,10,3,Male,1,Sales Representative,4306.0,1,No,14,2,5.0,0.0,2,216.46987951807228,0.7603383981744309,3.2
36.0,No,Travel_Frequently,10,3,Female,2,Sales Executive,2153.0,1,Yes,14,1,2.0,10.0,14,141.52873563218392,0.8251441565824738,3.2
22.0,No,Travel_Rarely,2,3,Male,2,Human Resources,2328.0,3,No,12,0,2.0,4.0,2,287.45161290322585,0.8693749298619684,2.2
34.0,No,Travel_Rarely,16,3,Female,4,Manager,2579.0,5,Yes,22,1,2.0,8.0,13,96.8,0.6669679752066116,3.4
42.0,No,Travel_Rarely,9,3,Male,3,Healthcare Representative,5087.0,1,No,14,0,2.0,0.0,7,383.7826086956522,0.7118500056644387,2.8
29.0,Yes,Travel_Rarely,6,3,Female,1,Laboratory Technician,2319.0,1,Yes,21,2,1.0,8.0,0,54.682539682539684,0.3268505079825835,2.8
35.0,No,Travel_Rarely,6,3,Male,1,Research Scientist,2781.0,1,Yes,14,1,5.0,14.0,1,566.3589743589744,0.8740945309670409,3.0
32.0,No,Travel_Frequently,29,3,Female,4,Manager,2743.0,3,No,12,1,2.0,2.0,0,394.6785714285714,0.8758935842910144,2.4
35.0,No,Travel_Rarely,1,3,Female,1,Human Resources,6004.0,1,No,13,1,3.0,2.0,6,162.27027027027026,0.0,3.6
32.0,No,Travel_Rarely,2,4,Male,1,Laboratory Technician,6209.0,1,No,14,1,4.0,10.0,2,262.3623188405797,0.6570181737833508,3.2
36.0,No,Travel_Rarely,1,2,Female,4,Manager,6652.0,2,No,15,1,2.0,6.0,8,197.55714285714282,0.5189818497360619,3.0
40.0,No,Travel_Rarely,7,1,Male,5,Research Director,2741.0,1,No,22,2,2.0,7.0,16,368.8,0.8648688621573654,2.2
30.0,No,Travel_Rarely,27,3,Male,2,Manufacturing Director,2141.0,0,No,21,1,3.0,6.0,3,524.6153846153846,0.8953567937438905,1.6
53.0,No,Travel_Rarely,2,4,Female,1,Research Scientist,12549.0,2,No,14,3,2.0,12.0,3,145.66326530612244,0.1209106830122592,2.8
45.0,No,Non-Travel,6,1,Female,1,Human Resources,5593.0,1,No,11,0,2.0,15.0,0,177.40229885057468,0.6376182454321627,3.0
46.0,No,Travel_Frequently,2,4,Female,2,Healthcare Representative,6163.0,1,No,11,0,3.0,2.0,11,107.41836734693878,0.4145530540514867,3.6
34.0,No,Travel_Frequently,8,3,Male,2,Laboratory Technician,5063.0,2,No,12,0,2.0,8.0,3,124.73170731707316,0.504986312084474,2.8
25.0,No,Travel_Rarely,24,4,Male,3,Healthcare Representative,3458.0,3,No,15,0,5.0,2.0,3,83.97916666666667,0.14214835028528902,3.2
51.0,Yes,Travel_Frequently,24,2,Female,1,Laboratory Technician,7484.0,1,No,16,0,1.0,13.0,2,105.78350515463914,0.2706363902153786,3.0
42.0,No,Non-Travel,2,2,Male,2,Sales Representative,6272.0,0,No,13,0,3.0,20.0,7,269.30434782608694,0.4937035841136584,2.0
33.0,No,Travel_Rarely,14,3,Male,1,Research Scientist,4673.0,1,No,13,1,2.0,3.0,7,64.90277777777777,0.0,3.2
28.0,No,Travel_Frequently,4,3,Male,1,Research Scientist,6834.0,2,No,16,1,2.0,7.0,2,147.31034482758622,0.20014044943820225,2.2
27.0,No,Travel_Rarely,2,4,Female,1,Research Scientist,2534.0,8,No,20,1,4.0,1.0,2,81.37755102040815,0.6822570532915361,2.8
50.0,Yes,Travel_Rarely,1,2,Male,3,Human Resources,2326.0,9,No,14,1,2.0,12.0,6,153.54945054945054,0.8335361053460245,2.4
32.0,No,Travel_Frequently,4,1,Female,1,Laboratory Technician,4998.0,1,No,13,0,2.0,8.0,2,252.19607843137254,0.6114134660239465,2.4
30.0,No,Non-Travel,2,1,Female,1,Research Scientist,4050.0,0,No,12,0,3.0,8.0,3,130.41666666666666,0.13738019169329074,2.8
39.0,Yes,Travel_Rarely,1,4,Male,1,Research Scientist,4534.0,6,No,13,0,6.0,8.0,7,75.68,0.4008985200845666,1.6
34.0,No,Non-Travel,9,3,Male,1,Research Scientist,5304.0,1,No,16,0,3.0,5.0,7,119.0,0.5497835497835498,3.0
19.0,No,Travel_Rarely,2,3,Male,1,Sales Representative,2121.0,1,No,19,0,2.0,1.0,2,427.4516129032258,0.8399366085578447,2.6
40.0,No,Travel_Frequently,6,3,Female,1,Laboratory Technician,7102.0,0,No,18,1,3.0,18.0,7,221.29508196721312,0.4738869545892289,3.0
30.0,No,Travel_Rarely,11,4,Female,1,Laboratory Technician,20232.0,7,Yes,11,1,5.0,5.0,2,470.5116279069768,0.0,3.2
35.0,No,Travel_Frequently,15,2,Female,4,Research Director,3525.0,1,No,24,1,1.0,15.0,10,207.04615384615383,0.7380740080249666,2.4
56.0,No,Travel_Rarely,1,3,Male,2,Research Scientist,7346.0,1,No,17,2,4.0,7.0,4,298.74242424242425,0.6274281077242988,2.4
35.0,No,Travel_Frequently,3,2,Male,1,Human Resources,2243.0,0,No,19,1,3.0,9.0,2,48.28409090909091,0.4721110849611673,2.8
30.0,Yes,Travel_Rarely,24,3,Female,4,Sales Executive,9419.0,4,Yes,16,0,2.0,10.0,0,170.71,0.4482455626501084,2.8
36.0,No,Travel_Rarely,2,1,Male,1,Laboratory Technician,4668.0,0,No,13,3,2.0,7.0,2,51.1340206185567,0.058870967741935475,3.0
33.0,No,Non-Travel,15,4,Male,2,Healthcare Representative,2008.0,5,No,18,1,2.0,1.0,1,486.5294117647058,0.8786120178938459,3.0
37.0,Yes,Non-Travel,8,4,Male,1,Laboratory Technician,4759.0,1,Yes,11,0,2.0,1.0,7,61.805194805194795,0.0,2.0
43.0,No,Travel_Rarely,20,3,Male,1,Research Scientist,10798.0,0,No,17,0,5.0,1.0,0,243.17977528089887,0.5010858014138521,3.2
21.0,No,Travel_Rarely,1,2,Male,1,Human Resources,22957.0,6,No,12,0,2.0,4.0,6,521.75,0.0,3.0
34.0,No,Travel_Rarely,15,3,Male,1,Research Scientist,1102.0,1,No,19,0,3.0,1.0,5,377.88333333333327,0.9513959334891722,2.8
32.0,No,Travel_Rarely,1,2,Female,1,Laboratory Technician,4077.0,1,No,13,0,2.0,6.0,8,53.64473684210525,0.0,2.8
28.0,No,Travel_Rarely,1,4,Female,1,Research Scientist,3591.0,1,No,17,0,3.0,3.0,1,215.80459770114945,0.8087350199733688,2.6
52.0,No,Non-Travel,24,2,Male,3,Healthcare Representative,4258.0,3,Yes,16,1,2.0,4.0,3,281.95180722891564,0.8180497393385181,2.8
40.0,No,Travel_Rarely,3,3,Female,3,Manufacturing Director,6513.0,2,Yes,14,0,3.0,5.0,4,502.79487179487177,0.6678565964608089,3.0
45.0,No,Travel_Rarely,17,4,Male,1,Laboratory Technician,6217.0,1,No,15,3,3.0,0.0,2,213.6290322580645,0.5306153265383163,3.0
21.0,No,Travel_Rarely,3,3,Male,3,Manager,2380.0,2,No,11,0,2.0,2.0,2,433.6603773584906,0.8964497041420119,2.8
38.0,Yes,Travel_Rarely,1,3,Female,1,Sales Representative,2619.0,3,No,15,1,2.0,0.0,2,171.16304347826087,0.8336826062107068,3.0
27.0,No,Travel_Rarely,23,3,Male,2,Sales Executive,4478.0,7,Yes,19,1,3.0,5.0,2,456.08510638297867,0.7910990856503078,2.8
50.0,No,Travel_Frequently,13,3,Male,2,Healthcare Representative,5696.0,5,No,18,2,2.0,9.0,0,59.95789473684211,0.0,2.4
35.0,No,Travel_Rarely,1,3,Male,2,Manufacturing Director,8020.0,1,Yes,22,1,2.0,11.0,8,329.6060606060606,0.26266433759308633,2.6
37.0,No,Travel_Rarely,8,3,Male,3,Sales Executive,4071.0,1,No,14,0,4.0,5.0,8,362.53488372093017,0.7388543203540958,3.2
38.0,No,Travel_Frequently,5,3,Male,1,Laboratory Technician,6077.0,3,No,14,0,2.0,6.0,2,88.58888888888889,0.2378025837200552,3.0
26.0,No,Travel_Rarely,1,3,Male,2,Sales Executive,6272.0,1,No,22,1,5.0,5.0,8,454.5,0.7125045837917126,2.0
22.0,No,Travel_Rarely,2,1,Female,1,Laboratory Technician,16632.0,9,No,12,1,6.0,1.0,2,415.8,0.0,2.6
34.0,No,Travel_Rarely,6,3,Female,1,Laboratory Technician,22002.0,3,No,12,0,3.0,8.0,0,400.03636363636366,0.0,3.0
27.0,No,Travel_Rarely,1,3,Female,1,Research Scientist,6142.0,7,No,12,1,2.0,5.0,5,137.90540540540542,0.3981381675649192,2.6
36.0,No,Travel_Rarely,7,4,Female,2,Manufacturing Director,5647.0,2,No,17,0,3.0,3.0,0,411.2647058823529,0.5961524708574698,2.6
53.0,No,Travel_Rarely,10,4,Male,1,Sales Representative,10448.0,1,Yes,19,1,2.0,2.0,1,211.60919540229884,0.4324823465507876,3.2
30.0,No,Travel_Frequently,25,2,Male,2,Sales Executive,2285.0,7,Yes,12,1,2.0,1.0,2,71.4,0.6234964574064921,3.2
27.0,Yes,Travel_Rarely,1,3,Female,1,Laboratory Technician,9571.0,0,Yes,14,0,2.0,7.0,2,154.3709677419355,0.0,2.8
22.0,No,Travel_Rarely,21,3,Female,1,Laboratory Technician,2871.0,7,No,20,1,5.0,0.0,2,249.80327868852456,0.8115894474340465,3.0
28.0,No,Travel_Frequently,1,3,Male,2,Healthcare Representative,9060.0,4,No,17,1,2.0,2.0,3,174.23076923076923,0.0,3.4
23.0,No,Travel_Rarely,11,3,Male,5,Manager,3989.0,3,No,15,0,2.0,5.0,4,321.75471698113205,0.7660822142731484,2.6
31.0,No,Travel_Rarely,9,3,Male,1,Research Scientist,6410.0,5,No,18,1,1.0,2.0,2,127.71428571428572,0.34817978442139513,2.8
36.0,No,Travel_Rarely,6,3,Female,1,Laboratory Technician,2994.0,2,Yes,13,0,2.0,1.0,13,52.864406779661024,0.04007694773966015,2.8
30.0,No,Non-Travel,2,3,Male,2,Sales Executive,1274.0,1,Yes,17,1,2.0,1.0,9,83.13698630136986,0.790080738177624,3.0
37.0,Yes,Travel_Frequently,7,3,Male,1,Sales Representative,2793.0,1,Yes,21,1,2.0,10.0,2,253.56565656565655,0.8887383978010597,3.0
33.0,No,Non-Travel,1,3,Female,3,Manufacturing Director,15397.0,4,Yes,14,0,2.0,6.0,0,190.08641975308643,0.0,3.4
35.0,No,Non-Travel,3,3,Male,4,Manager,2024.0,8,No,12,1,1.0,2.0,12,223.13725490196083,0.8221441124780317,3.2
33.0,No,Travel_Frequently,3,4,Female,1,Laboratory Technician,13421.0,1,No,22,1,2.0,6.0,7,163.67073170731706,0.0,2.8
29.0,Yes,Travel_Frequently,20,3,Male,2,Sales Executive,6294.0,3,Yes,11,1,5.0,3.0,2,349.1267605633803,0.7460868162013877,2.4
43.0,Yes,Travel_Rarely,23,3,Female,3,Human Resources,4081.0,9,Yes,15,3,3.0,20.0,2,268.2093023255814,0.6461458423653863,2.4
29.0,No,Travel_Rarely,27,2,Female,1,Research Scientist,2109.0,2,No,15,0,2.0,1.0,2,60.11578947368422,0.6307126597793732,3.2
36.0,No,Travel_Rarely,5,2,Female,2,Human Resources,9278.0,8,Yes,22,1,3.0,5.0,2,130.3125,0.11002398081534773,2.8
34.0,No,Travel_Rarely,8,1,Male,1,Sales Representative,21437.0,0,No,19,0,0.0,9.0,2,243.60227272727272,0.0,2.8
28.0,No,Travel_Rarely,2,1,Male,1,Sales Representative,2207.0,1,No,18,1,5.0,4.0,0,242.13888888888889,0.8734082826660549,2.4
25.0,No,Travel_Rarely,4,2,Male,1,Laboratory Technician,2889.0,1,No,12,1,2.0,2.0,0,145.46666666666667,0.7351970669110908,3.2
34.0,No,Travel_Frequently,2,4,Male,5,Manager,22822.0,3,No,12,0,4.0,5.0,2,274.96385542168673,0.0,2.4
25.0,Yes,Travel_Rarely,1,2,Female,3,Laboratory Technician,2096.0,9,Yes,13,0,2.0,2.0,0,196.87755102040816,0.8913651912511662,2.6
42.0,No,Travel_Rarely,1,3,Male,5,Manager,4434.0,1,No,12,1,3.0,5.0,7,331.5593220338983,0.7733360597075963,2.8
28.0,No,Travel_Rarely,9,1,Female,2,Sales Executive,5829.0,1,No,20,0,3.0,9.0,5,109.35714285714286,0.238536903984324,2.2
49.0,Yes,Travel_Rarely,27,2,Male,2,Sales Executive,10339.0,4,Yes,12,0,2.0,9.0,4,134.27272727272728,0.0,3.2
45.0,No,Travel_Rarely,1,4,Male,2,Manufacturing Director,2132.0,6,No,12,1,3.0,5.0,5,241.55384615384617,0.8642124705432775,2.2
34.0,No,Travel_Frequently,10,3,Male,3,Manager,21072.0,2,No,25,0,5.0,10.0,2,329.25,0.0,3.2
36.0,No,Travel_Rarely,3,2,Male,1,Human Resources,5237.0,3,Yes,11,1,3.0,7.0,3,397.3684210526316,0.7687858719646801,3.2
40.0,No,Non-Travel,13,1,Female,1,Research Scientist,13194.0,3,No,18,0,2.0,1.0,2,325.3018867924528,0.2347311640856099,2.6
28.0,No,Travel_Rarely,5,2,Female,2,Laboratory Technician,2585.0,8,No,16,0,5.0,1.0,11,160.40322580645162,0.7400703871292107,3.4
34.0,No,Travel_Frequently,1,3,Male,1,Research Scientist,7756.0,1,No,12,0,1.0,6.0,12,378.11904761904765,0.5116176563188716,3.2
32.0,No,Non-Travel,8,3,Male,2,Manufacturing Director,23814.0,4,No,21,1,2.0,3.0,0,432.98181818181814,0.0,2.6
46.0,No,Travel_Rarely,10,1,Female,2,Sales Executive,4615.0,1,Yes,14,2,2.0,16.0,7,304.2564102564103,0.6110736558233608,2.4
30.0,No,Travel_Frequently,8,5,Female,2,Healthcare Representative,2422.0,2,Yes,17,0,2.0,3.0,0,319.5507246376812,0.8901537484693184,2.8
28.0,No,Travel_Rarely,20,3,Male,2,Sales Executive,2080.0,8,No,15,0,2.0,0.0,3,466.66,0.9108558693695624,3.2
31.0,No,Travel_Frequently,1,4,Female,2,Manufacturing Director,2689.0,1,No,18,1,1.0,4.0,5,81.33333333333333,0.3517357762777242,2.6
36.0,No,Travel_Rarely,8,1,Female,2,Sales Executive,5410.0,0,No,19,1,2.0,16.0,2,285.8095238095238,0.7746584471842719,3.0
21.0,Yes,Travel_Rarely,2,2,Male,1,Human Resources,3447.0,1,No,12,0,2.0,3.0,0,354.5576923076923,0.8130389976677334,2.8
26.0,No,Travel_Rarely,24,3,Male,1,Laboratory Technician,2104.0,2,No,14,0,2.0,7.0,2,58.51020408163265,0.2661318451342867,2.2
48.0,No,Travel_Rarely,9,3,Male,2,Laboratory Technician,5486.0,1,No,11,2,3.0,2.0,9,166.84848484848484,0.5018162005085361,2.6
35.0,Yes,Travel_Rarely,5,3,Male,1,Sales Representative,6883.0,1,Yes,13,0,3.0,7.0,0,269.11764705882354,0.2477595628415301,3.0
46.0,Yes,Travel_Rarely,3,1,Male,2,Manufacturing Director,10022.0,0,Yes,19,1,3.0,8.0,2,318.9705882352941,0.07588750576302443,2.6
39.0,No,Non-Travel,7,3,Male,3,Healthcare Representative,6782.0,8,No,16,1,2.0,5.0,0,215.39534883720933,0.26776074282012524,2.0
54.0,No,Travel_Rarely,2,2,Female,5,Manager,6992.0,4,No,14,1,4.0,9.0,9,184.24137931034485,0.3456859442260902,3.0
35.0,No,Travel_Rarely,10,4,Female,1,Research Scientist,4487.0,3,No,22,2,3.0,5.0,3,162.1315789473684,0.27170913812692743,2.6
36.0,No,Travel_Rarely,9,2,Male,1,Research Scientist,5079.0,2,No,19,2,3.0,7.0,2,201.30985915492957,0.6446512278737844,3.4
56.0,No,Travel_Rarely,10,3,Female,1,Laboratory Technician,2066.0,6,No,20,1,2.0,3.0,4,180.23469387755105,0.8830323274641907,2.4
37.0,No,Travel_Rarely,2,1,Female,2,Sales Executive,8346.0,4,Yes,13,0,2.0,3.0,5,108.38961038961041,0.0,3.2
34.0,No,Travel_Rarely,1,4,Female,3,Healthcare Representative,5714.0,3,No,20,1,3.0,11.0,0,222.4673913043478,0.7208188791713491,3.0
29.0,No,Travel_Frequently,10,3,Male,1,Laboratory Technician,1091.0,1,No,20,1,3.0,1.0,2,212.02222222222218,0.8856513992244001,2.4
46.0,Yes,Travel_Rarely,24,4,Male,3,Sales Executive,5843.0,6,Yes,13,0,2.0,4.0,2,88.53030303030305,0.0,1.8
41.0,Yes,Travel_Frequently,2,3,Male,1,Sales Representative,9355.0,7,No,14,0,5.0,8.0,0,132.02222222222218,0.21267463390001684,3.2
32.0,No,Travel_Frequently,9,1,Male,3,Manufacturing Director,3068.0,1,No,25,1,2.0,7.0,8,436.1818181818182,0.7868556342920662,3.2
38.0,No,Travel_Rarely,10,4,Male,2,Sales Executive,24223.0,2,Yes,14,3,2.0,3.0,0,275.2613636363636,0.0,3.2
58.0,No,Travel_Rarely,1,2,Male,2,Healthcare Representative,2479.0,1,No,12,0,4.0,1.0,3,313.77777777777777,0.8244334277620397,2.2
25.0,No,Travel_Rarely,17,2,Male,1,Laboratory Technician,3669.0,1,No,21,1,2.0,3.0,0,96.80851063829788,0.5968131868131868,3.0
36.0,No,Travel_Rarely,16,4,Female,2,Manufacturing Director,5775.0,1,Yes,19,0,2.0,10.0,10,105.609375,0.14558366622281402,3.4
34.0,No,Travel_Rarely,9,5,Male,2,Laboratory Technician,4941.0,3,Yes,13,1,2.0,8.0,7,272.59722222222223,0.7482549549090538,3.0
31.0,No,Non-Travel,1,5,Female,1,Research Scientist,6932.0,1,No,12,1,2.0,9.0,9,182.3809523809524,0.09503916449086162,3.0
38.0,No,Travel_Rarely,7,4,Male,2,Manufacturing Director,5118.0,4,No,17,1,2.0,1.0,2,66.46753246753246,0.0,3.0
27.0,No,Travel_Rarely,16,1,Male,1,Research Scientist,2517.0,1,No,12,1,2.0,5.0,0,115.48484848484848,0.3395434269220677,2.6
35.0,No,Non-Travel,2,1,Female,3,Manufacturing Director,4148.0,5,Yes,18,0,2.0,14.0,2,229.2906976744186,0.7896445052994574,2.4
42.0,No,Travel_Frequently,9,4,Male,1,Laboratory Technician,20520.0,1,No,20,2,2.0,2.0,3,218.29787234042556,0.0,2.4
35.0,Yes,Non-Travel,14,4,Male,1,Laboratory Technician,5762.0,1,Yes,24,1,6.0,7.0,2,258.3076923076923,0.4280325590629343,2.4
44.0,No,Travel_Frequently,19,3,Male,2,Manufacturing Director,2342.0,3,No,17,3,2.0,5.0,3,311.6823529411765,0.9115992903785906,2.4
30.0,No,Travel_Rarely,2,4,Female,2,Manufacturing Director,11916.0,6,Yes,12,0,2.0,9.0,7,347.8,0.5431857389304198,2.6
32.0,Yes,Travel_Rarely,24,3,Female,1,Laboratory Technician,10422.0,5,Yes,14,0,3.0,14.0,2,258.94,0.1950258747200124,2.6
38.0,Yes,Travel_Rarely,12,3,Female,1,Sales Representative,5343.0,1,No,15,0,2.0,10.0,0,282.46666666666664,0.7898277082841634,3.2
37.0,No,Travel_Rarely,16,2,Female,1,Laboratory Technician,2115.0,1,Yes,13,2,3.0,17.0,0,76.29166666666667,0.7112233752048062,3.2
33.0,Yes,Non-Travel,6,4,Female,2,Sales Executive,5147.0,4,Yes,18,0,2.0,11.0,7,272.88157894736844,0.7518202420560297,2.0
33.0,No,Travel_Rarely,4,1,Male,2,Sales Executive,2500.0,1,No,12,0,2.0,3.0,2,208.66666666666663,0.8622893026330285,2.2
45.0,No,Non-Travel,3,4,Male,2,Sales Executive,4385.0,3,Yes,16,0,2.0,10.0,4,209.72727272727272,0.7888070124741126,2.6
