Age,Attrition,BusinessTravel,DistanceFromHome,Education,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,RelationshipSatisfaction,StockOptionLevel,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,MonthlyHours,OverallSatisfaction,TaxRate
34.0,No,Travel_Frequently,5,3,2,Male,3,3,Sales Executive,4,8053.0,2,No,12,3,1,3.0,3,14.0,9,414.8048780487805,3.0,0.5264890927265243
45.0,No,Travel_Rarely,10,2,4,Female,3,2,Sales Executive,4,2220.0,7,No,14,4,0,2.0,3,1.0,3,239.82142857142856,3.6,0.8346984363365599
27.0,No,Travel_Rarely,10,1,1,Female,4,1,Research Scientist,3,19630.0,1,No,18,4,0,5.0,3,6.0,2,248.48101265822785,3.0,0.0
52.0,No,Travel_Rarely,7,3,3,Male,3,3,Research Director,3,5577.0,0,No,11,4,0,3.0,4,10.0,9,530.5102040816327,3.4,0.7854587420657819
38.0,No,Travel_Rarely,23,3,2,Male,4,1,Research Scientist,4,3057.0,1,Yes,11,2,2,0.0,3,1.0,5,243.03370786516854,3.0,0.8586685159500693
41.0,No,Travel_Rarely,5,2,1,Male,4,1,Research Scientist,2,4240.0,0,Yes,12,4,2,0.0,2,2.0,2,188.1625,2.6,0.7183285723775992
34.0,No,Travel_Frequently,7,2,2,Male,3,1,Sales Representative,3,4944.0,0,Yes,25,2,1,3.0,3,15.0,10,104.49090909090908,2.6,0.13972507395162695
35.0,Yes,Travel_Rarely,1,1,1,Female,3,1,Sales Representative,2,8606.0,1,Yes,16,2,0,3.0,3,11.0,3,354.38709677419365,2.2,0.6083196795922082
37.0,No,Travel_Rarely,2,4,4,Female,3,2,Manufacturing Director,3,4777.0,9,No,14,2,0,2.0,3,1.0,0,82.48863636363636,3.0,0.34192037470725994
32.0,No,Travel_Rarely,2,3,4,Male,3,4,Manager,1,4194.0,2,No,22,3,1,3.0,3,5.0,2,316.3333333333333,2.8,0.5580611169652265
28.0,Yes,Travel_Rarely,3,3,4,Male,3,1,Research Scientist,1,2367.0,5,Yes,11,3,0,2.0,3,4.0,2,97.22727272727272,2.8,0.7233520336605891
41.0,No,Travel_Rarely,7,3,2,Male,4,1,Laboratory Technician,2,26062.0,1,No,20,3,0,3.0,1,10.0,1,260.62,2.4,0.0
25.0,No,Travel_Rarely,1,3,4,Male,2,2,Laboratory Technician,4,3977.0,0,No,12,2,1,2.0,3,5.0,7,180.76666666666668,3.0,0.6333210400147521
33.0,No,Travel_Rarely,23,2,4,Female,2,2,Research Scientist,3,2187.0,1,No,12,4,0,5.0,3,5.0,9,400.2972972972973,3.2,0.8523394774154345
38.0,No,Travel_Rarely,22,5,2,Male,3,4,Manager,3,5377.0,3,No,25,3,1,3.0,3,7.0,8,205.32967032967042,2.8,0.7122290607439122
33.0,Yes,Travel_Frequently,1,4,2,Female,1,1,Sales Representative,3,5376.0,1,No,12,2,0,3.0,3,5.0,0,323.08,2.2,0.6672031694936239
35.0,No,Travel_Rarely,16,3,4,Male,3,3,Healthcare Representative,3,2705.0,4,Yes,12,3,0,2.0,3,5.0,7,198.54166666666663,3.2,0.8107729975515915
39.0,No,Travel_Rarely,25,2,3,Male,3,3,Healthcare Representative,3,3449.0,3,No,21,2,1,3.0,3,17.0,4,93.60563380281693,2.8,0.4810412278061992
44.0,No,Travel_Rarely,28,2,4,Male,4,4,Manufacturing Director,3,9731.0,2,Yes,11,2,1,2.0,2,2.0,3,164.9322033898305,3.0,0.0
32.0,Yes,Travel_Rarely,3,1,3,Male,2,3,Sales Executive,4,5518.0,1,Yes,11,1,1,5.0,3,5.0,7,108.19607843137257,2.6,0.0
47.0,No,Travel_Frequently,2,3,2,Male,2,1,Research Scientist,3,5067.0,1,No,14,4,0,2.0,3,19.0,0,64.76842105263158,2.8,0.1764992686494393
31.0,No,Travel_Rarely,11,3,2,Female,3,3,Research Director,4,4306.0,1,Yes,14,3,3,5.0,3,13.0,8,213.95744680851064,3.0,0.5717979315831344
30.0,No,Travel_Frequently,4,4,3,Male,2,3,Sales Executive,4,2794.0,7,No,11,1,1,3.0,2,5.0,11,127.64179104477614,2.4,0.6732927970065482
44.0,No,Travel_Frequently,2,4,3,Male,2,1,Research Scientist,1,3161.0,1,No,11,3,0,0.0,3,1.0,5,87.55813953488372,2.4,0.5802124833997344
49.0,No,Travel_Rarely,17,3,3,Male,3,3,Manufacturing Director,3,8564.0,8,No,11,3,1,2.0,3,0.0,7,248.98214285714286,3.0,0.38578498171125297
39.0,Yes,Travel_Frequently,8,4,1,Male,1,3,Manufacturing Director,4,4127.0,2,No,15,4,0,2.0,3,2.0,2,474.5283018867925,2.6,0.8359045725646124
50.0,No,Travel_Rarely,24,4,1,Male,3,2,Laboratory Technician,4,2683.0,1,No,15,4,2,2.0,3,3.0,8,264.325,3.0,0.8731202118603991
35.0,No,Travel_Frequently,25,4,3,Female,3,1,Laboratory Technician,1,4614.0,1,No,14,4,1,0.0,2,4.0,6,263.1190476190476,2.6,0.7912406117093476
34.0,No,Travel_Rarely,6,4,3,Female,1,1,Laboratory Technician,3,2311.0,1,No,14,3,1,3.0,3,3.0,7,114.41666666666669,2.6,0.6633648943918427
40.0,No,Travel_Rarely,2,4,4,Female,3,2,Research Scientist,2,19573.0,4,Yes,22,4,1,2.0,3,4.0,0,268.1232876712329,3.2,0.0
23.0,No,Travel_Rarely,9,2,2,Male,2,2,Sales Executive,2,2406.0,1,No,14,1,2,3.0,3,1.0,2,191.30434782608697,2.0,0.7265909090909091
30.0,No,Travel_Rarely,1,2,1,Male,2,1,Laboratory Technician,1,4025.0,1,No,16,1,2,2.0,3,4.0,3,188.83050847457628,1.6,0.6387218382550938
34.0,No,Travel_Rarely,5,2,2,Male,3,1,Research Scientist,4,4325.0,1,No,15,4,0,2.0,3,5.0,0,184.83561643835617,3.2,0.6794634254798785
28.0,No,Travel_Rarely,20,4,4,Male,3,1,Research Scientist,3,3196.0,4,No,17,1,2,2.0,2,6.0,0,108.68627450980392,2.6,0.4234169222442721
28.0,No,Non-Travel,1,3,4,Male,4,2,Healthcare Representative,3,6146.0,8,Yes,12,4,0,2.0,4,7.0,2,329.42857142857144,3.8,0.7334778837814397
54.0,Yes,Travel_Rarely,22,1,4,Female,1,1,Human Resources,3,10739.0,1,No,11,3,1,2.0,3,10.0,0,199.74137931034485,2.8,0.07302546396201985
30.0,No,Non-Travel,7,5,4,Male,3,2,Sales Executive,4,2097.0,4,No,12,3,1,3.0,2,5.0,3,240.64948453608247,3.2,0.9101657884590668
30.0,Yes,Travel_Frequently,12,1,3,Female,3,1,Laboratory Technician,4,6696.0,1,Yes,11,4,0,5.0,2,6.0,1,290.5696202531645,3.2,0.7082988455674145
40.0,Yes,Travel_Frequently,2,3,1,Female,2,1,Laboratory Technician,1,6323.0,2,Yes,23,2,0,2.0,4,10.0,0,318.1666666666667,2.0,0.6319771840987137
31.0,No,Travel_Rarely,8,4,3,Male,3,2,Healthcare Representative,3,2227.0,4,Yes,14,4,0,2.0,3,5.0,2,112.7837837837838,3.2,0.7331655883057753
48.0,No,Travel_Rarely,13,4,3,Female,3,2,Healthcare Representative,2,4051.0,6,No,14,4,0,2.0,3,9.0,7,285.20588235294116,3.0,0.5822419304939672
31.0,No,Travel_Rarely,1,4,4,Male,4,4,Manager,1,2695.0,1,No,15,2,0,2.0,1,2.0,0,56.35714285714285,2.4,0.14607097591888465
35.0,No,Travel_Rarely,2,2,1,Male,4,2,Sales Executive,3,26997.0,0,No,14,2,0,2.0,2,10.0,7,303.3370786516854,2.4,0.0
32.0,No,Travel_Rarely,1,3,4,Male,2,2,Manufacturing Director,4,5470.0,1,No,13,2,1,4.0,2,9.0,8,177.875,2.8,0.4508583475554663
49.0,No,Non-Travel,28,1,4,Male,4,1,Laboratory Technician,3,3297.0,1,Yes,11,3,3,0.0,3,7.0,8,91.94594594594595,3.4,0.5154320987654321
32.0,No,Travel_Rarely,13,2,4,Female,4,2,Manufacturing Director,1,3936.0,1,No,11,3,2,2.0,3,8.0,2,460.5263157894737,3.0,0.8500571428571428
36.0,Yes,Travel_Rarely,2,1,4,Male,2,1,Laboratory Technician,4,10325.0,9,Yes,14,4,1,2.0,2,16.0,0,234.80701754385964,3.2,0.2285564853556485
44.0,No,Non-Travel,7,4,2,Male,3,3,Healthcare Representative,2,3708.0,7,No,19,4,0,5.0,3,5.0,6,176.11494252873558,2.8,0.757995039812035
31.0,No,Travel_Rarely,11,4,2,Male,2,2,Sales Executive,4,5460.0,4,No,13,1,1,4.0,2,7.0,3,143.69,2.2,0.6200153107383951
38.0,No,Travel_Rarely,17,3,4,Female,3,4,Manager,3,4028.0,1,No,11,4,0,2.0,3,7.0,8,539.1842105263158,3.4,0.8034067060373861
31.0,No,Travel_Rarely,1,3,4,Male,2,3,Sales Executive,3,2956.0,1,Yes,14,4,0,4.0,3,1.0,9,192.0,3.2,0.7594401041666666
29.0,No,Travel_Frequently,8,4,3,Male,3,2,Manufacturing Director,4,2439.0,1,No,23,4,0,3.0,3,1.0,7,339.0491803278688,3.4,0.8820713664055699
28.0,Yes,Travel_Rarely,17,3,3,Male,2,1,Laboratory Technician,4,18779.0,5,No,12,1,1,2.0,2,0.0,1,586.84375,2.4,0.0
37.0,No,Travel_Frequently,8,4,4,Male,4,1,Research Scientist,1,2326.0,6,No,19,2,1,3.0,3,4.0,8,67.51111111111109,2.8,0.6171823568136933
35.0,No,Travel_Rarely,9,4,2,Female,3,1,Laboratory Technician,3,2506.0,4,No,12,3,0,0.0,3,2.0,2,84.546875,2.8,0.536869340232859
29.0,No,Travel_Rarely,10,2,4,Male,4,1,Research Scientist,4,15232.0,3,No,17,1,0,3.0,3,2.0,0,190.4,3.2,0.0
42.0,No,Non-Travel,9,2,4,Female,2,5,Manager,4,5265.0,8,No,22,4,0,5.0,3,5.0,0,283.4623655913978,3.4,0.8002807070783704
30.0,No,Travel_Rarely,5,1,3,Male,3,1,Research Scientist,4,9714.0,1,No,18,3,0,4.0,3,10.0,2,268.1340206185567,3.2,0.6265138990349495
24.0,No,Travel_Rarely,18,3,1,Male,3,1,Research Scientist,3,2296.0,1,No,14,3,0,3.0,2,1.0,4,318.8,2.4,0.9039732329569218
42.0,No,Travel_Rarely,1,4,4,Male,3,1,Laboratory Technician,4,2058.0,3,No,14,4,2,1.0,3,6.0,3,120.93406593406591,3.6,0.8129940935938209
36.0,No,Travel_Rarely,7,3,2,Male,3,3,Research Scientist,1,4485.0,2,No,17,3,1,2.0,3,8.0,0,318.4237288135593,2.4,0.7612710917123543
30.0,No,Travel_Rarely,2,4,4,Male,3,2,Sales Executive,1,21602.0,7,No,13,4,0,2.0,3,8.0,2,400.03703703703695,3.0,0.0
49.0,No,Travel_Rarely,3,3,4,Male,3,4,Research Director,4,6384.0,3,No,14,1,0,2.0,3,7.0,9,276.16470588235296,3.0,0.7280395331004516
43.0,No,Travel_Rarely,1,4,1,Male,3,3,Healthcare Representative,2,20933.0,1,No,12,1,3,3.0,3,1.0,8,317.1666666666667,2.0,0.0
37.0,Yes,Travel_Rarely,2,3,1,Male,1,5,Manager,2,2493.0,2,Yes,16,1,0,2.0,3,10.0,10,45.585106382978715,1.6,0.4182030338389732
27.0,No,Travel_Frequently,10,3,1,Female,3,1,Research Scientist,3,2863.0,6,No,13,1,1,2.0,2,1.0,2,310.0,2.0,0.8350806451612903
39.0,No,Travel_Rarely,2,1,1,Female,3,1,Research Scientist,4,8376.0,1,Yes,13,3,0,3.0,3,2.0,3,538.0625,2.8,0.5135323498664188
36.0,No,Travel_Rarely,7,2,3,Male,2,1,Laboratory Technician,4,5507.0,1,No,18,4,1,1.0,2,4.0,0,122.42857142857143,3.0,0.2860106314015299
32.0,No,Travel_Frequently,1,4,1,Male,4,4,Manager,4,5332.0,2,No,22,3,0,3.0,2,5.0,4,461.54285714285714,2.8,0.6699269530766374
50.0,No,Travel_Rarely,15,3,1,Male,2,3,Manufacturing Director,3,25800.0,1,No,13,4,2,1.0,3,5.0,15,322.5,2.6,0.0
37.0,No,Travel_Rarely,8,3,3,Female,3,2,Sales Executive,2,4107.0,5,No,21,3,1,3.0,3,10.0,4,497.0555555555555,2.8,0.8469878171454118
29.0,No,Travel_Rarely,21,4,1,Female,1,2,Sales Executive,3,3987.0,6,No,19,3,1,5.0,3,6.0,2,173.78125,2.2,0.28304261823413057
32.0,No,Travel_Rarely,20,3,4,Female,3,1,Research Scientist,2,5175.0,1,No,13,3,0,2.0,2,5.0,2,431.79591836734687,2.8,0.7554116646185841
45.0,No,Travel_Rarely,19,3,4,Female,1,3,Sales Executive,3,3840.0,3,No,13,3,1,2.0,1,5.0,3,48.0,2.4,0.0
46.0,Yes,Travel_Rarely,7,3,1,Female,3,1,Laboratory Technician,3,8926.0,1,Yes,16,4,1,2.0,3,9.0,3,257.6,2.8,0.3699887069452287
38.0,No,Travel_Rarely,1,2,3,Male,2,4,Healthcare Representative,3,6553.0,7,Yes,12,4,0,3.0,3,1.0,1,197.88888888888889,3.0,0.6320606400898372
26.0,Yes,Travel_Rarely,20,3,1,Male,3,3,Healthcare Representative,3,2305.0,3,No,12,1,0,3.0,3,3.0,0,347.09090909090907,2.2,0.8993801292125022
37.0,No,Travel_Rarely,3,4,4,Male,3,5,Manager,4,9358.0,4,Yes,12,1,1,2.0,4,1.0,2,267.37142857142857,3.2,0.0
32.0,Yes,Travel_Rarely,16,3,1,Female,3,2,Sales Executive,1,6162.0,5,No,15,3,0,3.0,3,14.0,2,384.1594202898551,2.2,0.7675331044629721
43.0,No,Travel_Frequently,14,3,3,Female,3,2,Sales Executive,2,2455.0,0,No,11,4,1,5.0,3,8.0,8,154.4375,3.0,0.8012950222581949
24.0,No,Travel_Rarely,29,4,4,Male,3,1,Laboratory Technician,3,2293.0,9,No,12,2,0,2.0,3,2.0,7,161.3768115942029,3.0,0.7940727436012573
25.0,No,Travel_Rarely,2,4,1,Male,2,4,Manager,4,8639.0,2,No,16,3,0,3.0,3,2.0,8,282.3205128205128,2.6,0.6076926570092185
32.0,No,Travel_Rarely,28,3,4,Male,4,4,Sales Executive,4,9679.0,3,Yes,18,3,1,1.0,3,1.0,11,221.45283018867931,3.6,0.1753429326062878
30.0,No,Travel_Rarely,1,4,1,Female,3,3,Research Director,4,6118.0,2,Yes,18,1,2,2.0,3,10.0,2,145.9625,2.4,0.476064057549028
25.0,No,Travel_Frequently,7,3,1,Male,4,2,Sales Executive,1,1118.0,2,No,16,4,1,4.0,2,1.0,7,27.24096385542169,2.4,0.5055285272003538
36.0,Yes,Travel_Rarely,13,3,1,Male,3,2,Sales Executive,2,6842.0,5,No,11,1,0,2.0,1,5.0,3,342.84313725490193,1.6,0.608693165570489
35.0,No,Travel_Rarely,8,2,2,Female,4,2,Sales Executive,3,2022.0,1,No,21,3,2,3.0,3,10.0,8,240.5217391304348,3.0,0.9086225596529284
32.0,No,Travel_Rarely,26,2,3,Male,2,2,Research Scientist,4,6735.0,3,Yes,13,4,1,2.0,1,0.0,1,230.4673913043478,2.8,0.6823562703391031
50.0,Yes,Non-Travel,6,1,2,Female,3,1,Research Scientist,1,6347.0,2,No,11,3,0,3.0,3,18.0,2,206.04819277108442,2.4,0.6288738159279617
30.0,No,Travel_Rarely,3,1,1,Female,3,4,Manager,3,11416.0,3,No,12,4,1,4.0,3,8.0,9,299.92307692307685,2.8,0.26801744036932545
39.0,No,Travel_Rarely,9,4,1,Male,3,2,Research Scientist,4,9613.0,1,Yes,12,4,1,5.0,2,18.0,4,196.6195652173913,2.8,0.4685720603681796
46.0,Yes,Travel_Frequently,28,3,4,Male,2,3,Sales Executive,1,5772.0,4,Yes,13,2,1,4.0,3,9.0,2,425.28205128205116,2.4,0.6519956589895092
24.0,No,Travel_Rarely,21,4,1,Male,2,2,Sales Executive,4,3567.0,3,Yes,12,4,2,2.0,4,6.0,4,88.79545454545455,3.0,0.08702329152802663
43.0,Yes,Travel_Rarely,17,3,3,Female,2,1,Research Scientist,3,9985.0,9,Yes,16,4,1,1.0,3,1.0,0,410.18421052631584,3.0,0.3594020658240842
22.0,No,Travel_Rarely,23,2,4,Male,3,3,Sales Executive,3,2323.0,3,Yes,16,4,0,6.0,3,2.0,0,144.8875,3.4,0.7995858856008973
28.0,Yes,Travel_Rarely,2,3,3,Female,2,1,Sales Representative,3,22052.0,1,No,13,4,0,3.0,2,1.0,2,450.0408163265306,2.8,0.0
40.0,No,Travel_Rarely,3,3,3,Female,2,1,Research Scientist,3,25326.0,1,Yes,15,4,1,2.0,2,20.0,1,320.5822784810127,2.8,0.0
32.0,No,Travel_Rarely,4,4,3,Male,3,2,Research Scientist,3,2690.0,1,Yes,11,2,0,2.0,3,10.0,6,62.022988505747136,2.8,0.5014825796886583
39.0,No,Travel_Rarely,7,3,1,Male,3,3,Laboratory Technician,1,20308.0,1,No,18,1,1,3.0,3,2.0,9,209.360824742268,1.8,0.0
46.0,No,Travel_Rarely,10,3,2,Male,2,2,Sales Executive,4,4317.0,3,No,14,3,0,2.0,2,3.0,7,93.84782608695652,2.6,0.0
32.0,No,Non-Travel,1,2,1,Male,3,1,Research Scientist,1,4707.0,2,No,22,4,1,2.0,4,4.0,2,116.6,2.6,0.5514579759862779
36.0,No,Travel_Rarely,27,3,3,Male,3,2,Healthcare Representative,3,5810.0,6,No,13,2,2,2.0,2,10.0,7,176.35106382978722,2.6,0.6495143874042348
36.0,No,Travel_Frequently,9,1,4,Male,3,1,Sales Representative,1,6499.0,1,No,11,1,0,3.0,3,6.0,2,390.4074074074074,2.4,0.6917275400815862
31.0,Yes,Travel_Frequently,8,1,3,Male,3,1,Laboratory Technician,3,3479.0,1,No,12,4,0,2.0,3,5.0,0,169.45,3.2,0.7433608734139864
39.0,No,Travel_Rarely,2,1,2,Male,4,2,Sales Executive,2,2086.0,3,No,12,4,0,6.0,3,1.0,2,332.0892857142857,3.0,0.8878313706511803
26.0,No,Travel_Rarely,10,3,4,Male,3,1,Sales Representative,2,4306.0,1,No,14,4,2,5.0,3,0.0,2,216.46987951807228,3.2,0.7603383981744309
36.0,No,Travel_Frequently,10,3,4,Female,3,2,Sales Executive,3,2153.0,1,Yes,14,3,1,2.0,3,10.0,14,141.52873563218392,3.2,0.8251441565824738
22.0,No,Travel_Rarely,2,3,1,Male,2,2,Human Resources,1,2328.0,3,No,12,4,0,2.0,3,4.0,2,287.45161290322585,2.2,0.8693749298619684
34.0,No,Travel_Rarely,16,3,4,Female,3,4,Manager,4,2579.0,5,Yes,22,3,1,2.0,3,8.0,13,96.8,3.4,0.6669679752066116
42.0,No,Travel_Rarely,9,3,4,Male,2,3,Healthcare Representative,2,5087.0,1,No,14,2,0,2.0,4,0.0,7,383.7826086956522,2.8,0.7118500056644387
29.0,Yes,Travel_Rarely,6,3,3,Female,4,1,Laboratory Technician,1,2319.0,1,Yes,21,3,2,1.0,3,8.0,0,54.682539682539684,2.8,0.3268505079825835
35.0,No,Travel_Rarely,6,3,3,Male,2,1,Research Scientist,3,2781.0,1,Yes,14,4,1,5.0,3,14.0,1,566.3589743589744,3.0,0.8740945309670409
32.0,No,Travel_Frequently,29,3,1,Female,2,4,Manager,4,2743.0,3,No,12,3,1,2.0,2,2.0,0,394.6785714285714,2.4,0.8758935842910144
35.0,No,Travel_Rarely,1,3,3,Female,4,1,Human Resources,3,6004.0,1,No,13,4,1,3.0,4,2.0,6,162.27027027027026,3.6,0.0
32.0,No,Travel_Rarely,2,4,2,Male,3,1,Laboratory Technician,3,6209.0,1,No,14,4,1,4.0,4,10.0,2,262.3623188405797,3.2,0.6570181737833508
36.0,No,Travel_Rarely,1,2,4,Female,3,4,Manager,4,6652.0,2,No,15,2,1,2.0,2,6.0,8,197.55714285714282,3.0,0.5189818497360619
40.0,No,Travel_Rarely,7,1,2,Male,1,5,Research Director,3,2741.0,1,No,22,2,2,2.0,3,7.0,16,368.8,2.2,0.8648688621573654
30.0,No,Travel_Rarely,27,3,2,Male,1,2,Manufacturing Director,1,2141.0,0,No,21,2,1,3.0,2,6.0,3,524.6153846153846,1.6,0.8953567937438905
53.0,No,Travel_Rarely,2,4,3,Female,3,1,Research Scientist,3,12549.0,2,No,14,2,3,2.0,3,12.0,3,145.66326530612244,2.8,0.1209106830122592
45.0,No,Non-Travel,6,1,4,Female,2,1,Human Resources,2,5593.0,1,No,11,4,0,2.0,3,15.0,0,177.40229885057468,3.0,0.6376182454321627
46.0,No,Travel_Frequently,2,4,3,Female,3,2,Healthcare Representative,4,6163.0,1,No,11,4,0,3.0,4,2.0,11,107.41836734693878,3.6,0.4145530540514867
34.0,No,Travel_Frequently,8,3,2,Male,4,2,Laboratory Technician,3,5063.0,2,No,12,1,0,2.0,4,8.0,3,124.73170731707316,2.8,0.504986312084474
25.0,No,Travel_Rarely,24,4,2,Male,4,3,Healthcare Representative,4,3458.0,3,No,15,3,0,5.0,3,2.0,3,83.97916666666667,3.2,0.14214835028528902
51.0,Yes,Travel_Frequently,24,2,1,Female,3,1,Laboratory Technician,4,7484.0,1,No,16,4,0,1.0,3,13.0,2,105.78350515463914,3.0,0.2706363902153786
42.0,No,Non-Travel,2,2,2,Male,1,2,Sales Representative,3,6272.0,0,No,13,1,0,3.0,3,20.0,7,269.30434782608694,2.0,0.4937035841136584
33.0,No,Travel_Rarely,14,3,4,Male,3,1,Research Scientist,2,4673.0,1,No,13,4,1,2.0,3,3.0,7,64.90277777777777,3.2,0.0
28.0,No,Travel_Frequently,4,3,1,Male,4,1,Research Scientist,1,6834.0,2,No,16,1,1,2.0,4,7.0,2,147.31034482758622,2.2,0.20014044943820225
27.0,No,Travel_Rarely,2,4,2,Female,2,1,Research Scientist,4,2534.0,8,No,20,2,1,4.0,4,1.0,2,81.37755102040815,2.8,0.6822570532915361
50.0,Yes,Travel_Rarely,1,2,2,Male,2,3,Human Resources,1,2326.0,9,No,14,4,1,2.0,3,12.0,6,153.54945054945054,2.4,0.8335361053460245
32.0,No,Travel_Frequently,4,1,3,Female,3,1,Laboratory Technician,2,4998.0,1,No,13,3,0,2.0,1,8.0,2,252.19607843137254,2.4,0.6114134660239465
30.0,No,Non-Travel,2,1,1,Female,2,1,Research Scientist,4,4050.0,0,No,12,4,0,3.0,3,8.0,3,130.41666666666666,2.8,0.13738019169329074
39.0,Yes,Travel_Rarely,1,4,1,Male,2,1,Research Scientist,1,4534.0,6,No,13,3,0,6.0,1,8.0,7,75.68,1.6,0.4008985200845666
34.0,No,Non-Travel,9,3,4,Male,3,1,Research Scientist,2,5304.0,1,No,16,4,0,3.0,2,5.0,7,119.0,3.0,0.5497835497835498
19.0,No,Travel_Rarely,2,3,3,Male,3,1,Sales Representative,3,2121.0,1,No,19,1,0,2.0,3,1.0,2,427.4516129032258,2.6,0.8399366085578447
40.0,No,Travel_Frequently,6,3,3,Female,4,1,Laboratory Technician,4,7102.0,0,No,18,1,1,3.0,3,18.0,7,221.29508196721312,3.0,0.4738869545892289
30.0,No,Travel_Rarely,11,4,4,Female,3,1,Laboratory Technician,3,20232.0,7,Yes,11,3,1,5.0,3,5.0,2,470.5116279069768,3.2,0.0
35.0,No,Travel_Frequently,15,2,3,Female,2,4,Research Director,3,3525.0,1,No,24,1,1,1.0,3,15.0,10,207.04615384615383,2.4,0.7380740080249666
56.0,No,Travel_Rarely,1,3,2,Male,3,2,Research Scientist,2,7346.0,1,No,17,2,2,4.0,3,7.0,4,298.74242424242425,2.4,0.6274281077242988
35.0,No,Travel_Frequently,3,2,3,Male,3,1,Human Resources,4,2243.0,0,No,19,3,1,3.0,1,9.0,2,48.28409090909091,2.8,0.4721110849611673
30.0,Yes,Travel_Rarely,24,3,2,Female,4,4,Sales Executive,2,9419.0,4,Yes,16,4,0,2.0,2,10.0,0,170.71,2.8,0.4482455626501084
36.0,No,Travel_Rarely,2,1,4,Male,3,1,Laboratory Technician,2,4668.0,0,No,13,3,3,2.0,3,7.0,2,51.1340206185567,3.0,0.058870967741935475
33.0,No,Non-Travel,15,4,3,Male,3,2,Healthcare Representative,4,2008.0,5,No,18,2,1,2.0,3,1.0,1,486.5294117647058,3.0,0.8786120178938459
37.0,Yes,Non-Travel,8,4,2,Male,1,1,Laboratory Technician,1,4759.0,1,Yes,11,4,0,2.0,2,1.0,7,61.805194805194795,2.0,0.0
43.0,No,Travel_Rarely,20,3,3,Male,4,1,Research Scientist,3,10798.0,0,No,17,4,0,5.0,2,1.0,0,243.17977528089887,3.2,0.5010858014138521
21.0,No,Travel_Rarely,1,2,4,Male,3,1,Human Resources,1,22957.0,6,No,12,3,0,2.0,4,4.0,6,521.75,3.0,0.0
34.0,No,Travel_Rarely,15,3,3,Male,3,1,Research Scientist,4,1102.0,1,No,19,1,0,3.0,3,1.0,5,377.88333333333327,2.8,0.9513959334891722
32.0,No,Travel_Rarely,1,2,4,Female,3,1,Laboratory Technician,2,4077.0,1,No,13,3,0,2.0,2,6.0,8,53.644736842105246,2.8,0.0
28.0,No,Travel_Rarely,1,4,3,Female,3,1,Research Scientist,2,3591.0,1,No,17,2,0,3.0,3,3.0,1,215.80459770114945,2.6,0.8087350199733688
52.0,No,Non-Travel,24,2,3,Male,4,3,Healthcare Representative,4,4258.0,3,Yes,16,2,1,2.0,1,4.0,3,281.95180722891564,2.8,0.8180497393385181
40.0,No,Travel_Rarely,3,3,4,Female,2,3,Manufacturing Director,3,6513.0,2,Yes,14,3,0,3.0,3,5.0,4,502.79487179487177,3.0,0.6678565964608089
45.0,No,Travel_Rarely,17,4,4,Male,1,1,Laboratory Technician,3,6217.0,1,No,15,3,3,3.0,4,0.0,2,213.6290322580645,3.0,0.5306153265383163
21.0,No,Travel_Rarely,3,3,1,Male,3,3,Manager,3,2380.0,2,No,11,4,0,2.0,3,2.0,2,433.6603773584906,2.8,0.8964497041420119
38.0,Yes,Travel_Rarely,1,3,1,Female,3,1,Sales Representative,3,2619.0,3,No,15,4,1,2.0,4,0.0,2,171.16304347826087,3.0,0.8336826062107068
27.0,No,Travel_Rarely,23,3,3,Male,2,2,Sales Executive,4,4478.0,7,Yes,19,3,1,3.0,2,5.0,2,456.0851063829786,2.8,0.7910990856503078
50.0,No,Travel_Frequently,13,3,2,Male,4,2,Healthcare Representative,1,5696.0,5,No,18,3,2,2.0,2,9.0,0,59.95789473684211,2.4,0.0
35.0,No,Travel_Rarely,1,3,1,Male,3,2,Manufacturing Director,4,8020.0,1,Yes,22,2,1,2.0,3,11.0,8,329.6060606060606,2.6,0.26266433759308633
37.0,No,Travel_Rarely,8,3,2,Male,3,3,Sales Executive,4,4071.0,1,No,14,4,0,4.0,3,5.0,8,362.53488372093017,3.2,0.7388543203540958
38.0,No,Travel_Frequently,5,3,3,Male,2,1,Laboratory Technician,3,6077.0,3,No,14,4,0,2.0,3,6.0,2,88.58888888888889,3.0,0.2378025837200552
26.0,No,Travel_Rarely,1,3,1,Male,4,2,Sales Executive,1,6272.0,1,No,22,1,1,5.0,3,5.0,8,454.5,2.0,0.7125045837917126
22.0,No,Travel_Rarely,2,1,1,Female,3,1,Laboratory Technician,2,16632.0,9,No,12,4,1,6.0,3,1.0,2,415.8,2.6,0.0
34.0,No,Travel_Rarely,6,3,2,Female,4,1,Laboratory Technician,4,22002.0,3,No,12,2,0,3.0,3,8.0,0,400.03636363636366,3.0,0.0
27.0,No,Travel_Rarely,1,3,1,Female,3,1,Research Scientist,4,6142.0,7,No,12,3,1,2.0,2,5.0,5,137.90540540540542,2.6,0.3981381675649192
36.0,No,Travel_Rarely,7,4,2,Female,2,2,Manufacturing Director,3,5647.0,2,No,17,3,0,3.0,3,3.0,0,411.2647058823529,2.6,0.5961524708574698
